Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,Signal Type,Track Level/Price($),Price on Latest Trading day vs Track Level,"Reference Upmove or Downmove start Date/Price($), end Date/Price($)",Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),"Level, Trendpulse start Date/Price($)",Trendpulse Breakout Date/Price($),Earliest Unconfirmed Signal Date/Price($),Time from Latest Trading day to Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,TrendPulse Start/End (Date and Price($)),Divergence Start/End (Date and Price [$]),Divergence Duration (days) (Max/Min/Avg),"Sigmashell, Success Rate of Past Analysis [%]",Spread,"Divergence observed with, Signal Type","Divergence Start (Date, Price)"
TRENDPULSE,"PPL.TO, Long, 2026-05-03 (Price: 63.2)",No Exit Yet,"-0.98%, 5 days","83.33%, Past 10 years, 18","Weekly, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-08 (Price: 62.58), 0.98% below",5 days,59.37,No Information,No Information,No Information,No Information,8.32%/2.92%/5.56%,"31.85%, 56.46%",2.3 years/1.2 month/9.5 months,2029-08-12/2026-06-24/2027-06-19,2.46%,4.73%,-2.27%,-0.09,0.23,66.2083/66.7139/65.2/No Horizontal Resistance/65.6559/68.3455/No EMA 200 Target,58.17/37.49/56.5867/51.3443/No F-Track Level/No F-Track Level/55.41,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"0, 2024-10-20 (Price: 59.86)",2026-04-26 (Price: 59.29),2026-05-01 (Price: 63.2),12/7/5 days,5.55% above/0.98% below/0.98% below,2024-10-20 (Price: 59.86)/2026-05-03 (Price: 58.8247),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"AIA.NZ, Long, 2026-05-01 (Price: 8.37)",No Exit Yet,"-0.24%, 7 days","89.47%, Past 4 years, 38","Daily, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-08 (Price: 8.35), 0.24% below",7 days,8.25,No Information,No Information,No Information,No Information,8.49%/0.39%/4.16%,"6.37%, 18.81%",4.7 months/7 days/28 days,2026-11-21/2026-05-11/2026-06-10,10.93%,4.6%,6.33%,0.64,0.22,8.7333/8.7182/8.86/8.953/11.1706/12.8535/No EMA 200 Target,8.15/7.0/7.3934/6.6643/No F-Track Level/No F-Track Level/8.08,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2026-02-27 (Price: 9.18)",2026-04-30 (Price: 8.25),2026-05-01 (Price: 8.37),8/7/7 days,1.21% above/0.24% below/0.24% below,2026-02-27 (Price: 9.18)/2026-05-01 (Price: 8.1055),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MEL.NZ, Long, 2026-05-01 (Price: 5.72)",No Exit Yet,"0.7%, 7 days","94.59%, Past 4 years, 37","Daily, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-08 (Price: 5.76), 0.7% above",7 days,5.65,No Information,No Information,No Information,No Information,6.0%/0.46%/2.59%,"6.51%, 16.22%",8.3 months/20 days/2.1 months,2027-04-26/2026-05-29/2026-07-31,13.84%,2.96%,10.88%,0.23,0.15,5.8784/5.8681/5.77/6.825/7.4565/8.4213/No EMA 200 Target,5.53/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.67,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"4, 2026-02-09 (Price: 5.8)",2026-04-30 (Price: 5.68),2026-05-01 (Price: 5.72),8/7/7 days,1.41% above/0.7% above/0.7% above,2026-02-09 (Price: 5.8)/2026-05-01 (Price: 5.5111),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"BDGI.TO, Long, 2026-05-01 (Price: 78.36)",2026-05-07 (Price: 83.08),"6.02%, 6 days","90.91%, Past 4 years, 33","Daily, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-08 (Price: 84.1), 7.33% above",7 days,71.66,No Information,No Information,No Information,No Information,9.61%/1.64%/5.04%,"19.0%, 30.91%",3.2 months/6 days/26 days,2026-09-17/2026-05-09/2026-06-07,16.85%,12.89%,3.96%,0.28,0.64,81.2985/82.3093/80.89/No Horizontal Resistance/79.9248/83.2146/No EMA 200 Target,60.35/24.32/70.731/50.6117/No F-Track Level/No F-Track Level/66.5,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2026-01-19 (Price: 82.57)",2026-04-29 (Price: 64.28),2026-05-01 (Price: 78.36),9/7/7 days,30.83% above/7.33% above/7.33% above,2026-01-19 (Price: 82.57)/2026-05-01 (Price: 62.0026),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"DOL.TO, Long, 2026-05-01 (Price: 174.0)",No Exit Yet,"-0.1%, 7 days","100.0%, Past 4 years, 33","Daily, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-08 (Price: 173.83), 0.1% below",7 days,173.68,No Information,No Information,No Information,No Information,9.01%/0.29%/2.81%,"-0.0%, 13.61%",4 months/6 days/1.2 month,2026-10-21/2026-05-09/2026-06-22,17.28%,17.39%,-0.11%,1.01,1.13,179.4984/178.8894/191.7/199.54/294.0831/455.769/189.0,169.07/53.835/132.3972/94.2286/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"4, 2026-02-27 (Price: 203.5)",2026-04-29 (Price: 170.31),2026-05-01 (Price: 174.0),9/7/7 days,2.07% above/0.1% below/0.1% below,2026-02-27 (Price: 203.5)/2026-05-01 (Price: 169.1658),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"NVO, Long, 2026-05-01 (Price: 43.88)",2026-05-08 (Price: 46.07),"4.99%, 7 days","85.71%, Past 4 years, 14","Daily, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-08 (Price: 46.07), 4.99% above",7 days,43.31,No Information,No Information,No Information,No Information,9.26%/2.25%/4.62%,"19.24%, 37.28%",1.6 month/4 days/16 days,2026-07-09/2026-05-06/2026-05-24,4.86%,4.34%,0.52%,0.1,0.25,46.0038/45.9073/51.4/139.01/157.4212/211.8775/50.08,38.52/No Horizontal Support/37.3162/32.5538/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2020-01-15 (Price: 31.345)",2026-04-30 (Price: 42.22),2026-05-01 (Price: 43.88),8/7/7 days,9.12% above/4.99% above/4.99% above,2020-01-15 (Price: 31.345)/2026-05-01 (Price: 42.0333),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"^TNX, Long, 2026-04-30 (Price: 4.39)",No Exit Yet,"-0.59%, 8 days","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2026-04-30",Already confirmed,"2026-05-08 (Price: 4.364), 0.59% below",8 days,4.293,No Information,No Information,No Information,No Information,48.31%/4.17%/29.27%,"56.79%, 83.03%",1.4 year/4.1 months/6.5 months,2028-04-27/2026-10-23/2027-02-06,0.6%,-0.57%,1.17%,0.28,0.01,5.1986/5.675/4.64/4.6918/17.4008/18.8284/No EMA 200 Target,3.96/1.6875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/4.19,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets),"2, 2025-01-31 (Price: 4.809)",2026-04-30 (Price: 4.39),2026-04-22 (Price: 4.294),8/16/8 days,0.59% below/1.63% above/0.59% below,2025-01-31 (Price: 4.809)/2026-04-30 (Price: 4.134),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"QQQ, Long, 2026-04-30 (Price: 667.74)",2026-05-06 (Price: 695.77),"4.2%, 6 days","75.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-04-30",Already confirmed,"2026-05-08 (Price: 711.23), 6.51% above",8 days,665.31,No Information,No Information,No Information,No Information,6.55%/0.6%/3.34%,"2.59%, 22.88%",27 days/6 days/13 days,2026-06-08/2026-05-08/2026-05-18,11.2%,13.97%,-2.77%,0.42,0.86,703.1302/690.0425/766.27/No Horizontal Resistance/836.2536/910.0135/No EMA 200 Target,558.28/256.995/610.7303/563.3658/No F-Track Level/No F-Track Level/603.5,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"0, 2024-07-10 (Price: 503.52)",2026-04-28 (Price: 657.55),2026-04-30 (Price: 667.74),10/8/8 days,8.16% above/6.51% above/6.51% above,2024-07-10 (Price: 503.52)/2026-04-30 (Price: 656.8551),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"^NDX, Long, 2026-04-30 (Price: 27452.1191)",2026-05-06 (Price: 28599.1719),"4.18%, 6 days","91.67%, Past 4 years, 24","Daily, is CONFIRMED on 2026-04-30",Already confirmed,"2026-05-08 (Price: 29234.9941), 6.49% above",8 days,27328.9863,No Information,No Information,No Information,No Information,6.54%/0.57%/3.5%,"2.59%, 22.93%",3.3 months/6 days/22 days,2026-09-20/2026-05-08/2026-05-31,11.76%,13.99%,-2.23%,1.07,0.85,28602.3629/28412.9433/31508.81/No Horizontal Resistance/33965.62/36701.6323/No EMA 200 Target,22953.38/10555.915/25025.4383/22796.2371/No F-Track Level/No F-Track Level/24799.75,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"0, 2024-07-10 (Price: 20690.9707)",2026-04-28 (Price: 27029.0117),2026-04-30 (Price: 27452.1191),10/8/8 days,8.16% above/6.49% above/6.49% above,2024-07-10 (Price: 20690.9707)/2026-04-30 (Price: 27003.8267),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"2807.HK, Long, 2026-04-30 (Price: 60.94)",2026-05-07 (Price: 65.3),"7.15%, 7 days","93.33%, Past 4 years, 15","Daily, is CONFIRMED on 2026-04-30",Already confirmed,"2026-05-08 (Price: 65.96), 8.24% above",8 days,60.56,No Information,No Information,No Information,No Information,36.62%/1.62%/8.3%,"1.56%, 38.74%",4.5 months/6 days/1.1 month,2026-11-11/2026-05-08/2026-06-16,12.55%,2.95%,9.6%,0.74,0.18,65.9249/65.998/66.23/68.95/70.5889/81.716/No EMA 200 Target,54.2/35.45/58.164/55.3226/No F-Track Level/No F-Track Level/58.32,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2026-01-28 (Price: 69.76)",2026-04-28 (Price: 60.24),2026-04-30 (Price: 60.94),10/8/8 days,9.5% above/8.24% above/8.24% above,2026-01-28 (Price: 69.76)/2026-04-30 (Price: 59.7948),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"RELIANCE.NS, Long, 2026-04-29 (Price: 1425.4)",2026-05-07 (Price: 1436.2),"0.76%, 8 days","88.89%, Past 4 years, 27","Daily, is CONFIRMED on 2026-04-29",Already confirmed,"2026-05-08 (Price: 1435.2), 0.69% above",9 days,1392.0,No Information,No Information,No Information,No Information,10.65%/0.45%/3.44%,"13.97%, 27.42%",5.7 months/7 days/1.3 month,2027-01-01/2026-05-09/2026-06-24,4.24%,9.08%,-4.84%,0.3,0.51,1467.4493/1474.4338/1518.7/1610.3/1879.7264/2065.5547/1436.69,1304.6/1024.7604/1375.0525/1288.3015/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2025-12-23 (Price: 1580.9)",2026-04-28 (Price: 1388.9),2026-04-29 (Price: 1425.4),10/9/9 days,3.33% above/0.69% above/0.69% above,2025-12-23 (Price: 1580.9)/2026-04-29 (Price: 1360.6879),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"TRI.TO, Long, 2026-04-29 (Price: 127.74)",No Exit Yet,"-0.63%, 9 days","100.0%, Past 4 years, 25","Daily, is CONFIRMED on 2026-04-29",Already confirmed,"2026-05-08 (Price: 126.94), 0.63% below",9 days,123.06,No Information,No Information,No Information,No Information,7.54%/0.92%/4.0%,"-0.0%, 12.09%",5.6 months/4 days/1.5 month,2026-12-28/2026-05-04/2026-07-03,14.26%,3.12%,11.14%,1.14,0.12,133.6671/132.8496/189.1/240.8933/293.2329/372.3374/187.9,121.48/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"6, 2025-10-24 (Price: 230.0)",2026-04-28 (Price: 123.04),2026-04-29 (Price: 127.74),10/9/9 days,3.17% above/0.63% below/0.63% below,2025-10-24 (Price: 230.0)/2026-04-29 (Price: 120.5297),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"GRANULES.NS, Long, 2026-04-28 (Price: 705.15)",No Exit Yet,"6.78%, 10 days","70.83%, Past 4 years, 24","Daily, is CONFIRMED on 2026-04-28",Already confirmed,"2026-05-08 (Price: 752.95), 6.78% above",10 days,696.0,No Information,No Information,No Information,No Information,9.57%/1.56%/4.34%,"15.65%, 34.75%",1.2 month/6 days/16 days,2026-06-19/2026-05-06/2026-05-21,5.43%,19.43%,-14.0%,-0.0,0.92,725.3878/735.7535/1046.04/No Horizontal Resistance/732.8952/884.591/No EMA 200 Target,554.35/229.525/696.635/643.2768/No F-Track Level/No F-Track Level/556.25,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2020-01-10 (Price: 137.0)",2026-04-28 (Price: 705.15),2026-04-28 (Price: 705.15),10/10/10 days,6.78% above/6.78% above/6.78% above,2020-01-10 (Price: 137.0)/2026-04-28 (Price: 698.0936),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"NVDA, Long, 2026-04-27 (Price: 216.61)",No Exit Yet,"-0.65%, 11 days","91.67%, Past 4 years, 24","Daily, is CONFIRMED on 2026-04-27",Already confirmed,"2026-05-08 (Price: 215.2), 0.65% below",11 days,209.645,No Information,No Information,No Information,No Information,19.41%/2.96%/8.95%,"6.69%, 63.72%",1.4 month/6 days/12 days,2026-06-26/2026-05-05/2026-05-14,14.93%,46.02%,-31.09%,0.77,1.8,265.0873/235.9966/229.2/No Horizontal Resistance/239.8943/283.6698/No EMA 200 Target,165.17/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/183.11,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"0, 2025-10-10 (Price: 195.62)",2026-04-23 (Price: 199.64),2026-04-27 (Price: 216.61),15/11/11 days,7.79% above/0.65% below/0.65% below,2025-10-10 (Price: 195.62)/2026-04-27 (Price: 198.5377),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"QQQ, Long, 2026-04-27 (Price: 664.23)",2026-05-06 (Price: 695.77),"4.75%, 9 days","75.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-04-27",Already confirmed,"2026-05-08 (Price: 711.23), 7.08% above",11 days,663.385,No Information,No Information,No Information,No Information,6.55%/0.6%/3.34%,"2.59%, 22.88%",27 days/6 days/13 days,2026-06-05/2026-05-05/2026-05-15,11.2%,13.97%,-2.77%,0.42,0.86,699.4342/686.4153/760.66/No Horizontal Resistance/836.2536/910.0135/No EMA 200 Target,558.28/256.995/610.7303/563.3658/No F-Track Level/No F-Track Level/601.9,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"0, 2024-07-10 (Price: 503.52)",2026-04-23 (Price: 651.42),2026-04-27 (Price: 664.23),15/11/11 days,9.18% above/7.08% above/7.08% above,2024-07-10 (Price: 503.52)/2026-04-27 (Price: 655.9057),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"^NDX, Long, 2026-04-27 (Price: 27305.6777)",2026-05-06 (Price: 28599.1719),"4.74%, 9 days","91.67%, Past 4 years, 24","Daily, is CONFIRMED on 2026-04-27",Already confirmed,"2026-05-08 (Price: 29234.9941), 7.07% above",11 days,27278.2754,No Information,No Information,No Information,No Information,6.54%/0.57%/3.5%,"2.59%, 22.93%",3.3 months/6 days/22 days,2026-09-17/2026-05-05/2026-05-28,11.76%,13.99%,-2.23%,1.07,0.85,28449.7856/28261.3764/31274.5/No Horizontal Resistance/33965.62/36701.6323/No EMA 200 Target,22953.38/10555.915/25025.4383/22796.2371/No F-Track Level/No F-Track Level/24734.01,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"0, 2024-07-10 (Price: 20690.9707)",2026-04-23 (Price: 26782.625),2026-04-27 (Price: 27305.6777),15/11/11 days,9.16% above/7.07% above/7.07% above,2024-07-10 (Price: 20690.9707)/2026-04-27 (Price: 26964.5105),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"TD, Long, 2026-04-27 (Price: 105.64)",2026-05-06 (Price: 108.6),"2.8%, 9 days","92.86%, Past 4 years, 28","Daily, is CONFIRMED on 2026-04-27",Already confirmed,"2026-05-08 (Price: 107.46), 1.72% above",11 days,105.19,No Information,No Information,No Information,No Information,8.73%/0.22%/2.84%,"7.15%, 16.74%",3.3 months/6 days/18 days,2026-09-17/2026-05-05/2026-05-23,11.87%,11.96%,-0.09%,0.53,0.75,112.1686/108.6402/134.7/No Horizontal Resistance/115.2091/125.1041/No EMA 200 Target,91.37/54.526/97.2953/75.6865/No F-Track Level/No F-Track Level/86.62,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"6, 2020-02-11 (Price: 57.21)",2026-04-24 (Price: 105.03),2026-04-27 (Price: 105.64),14/11/11 days,2.31% above/1.72% above/1.72% above,2020-02-11 (Price: 57.21)/2026-04-27 (Price: 104.5796),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"ABNB, Long, 2026-04-26 (Price: 142.82)",No Exit Yet,"-0.93%, 12 days","85.71%, Past 10 years, 7","Weekly, is CONFIRMED on 2026-04-24",Already confirmed,"2026-05-08 (Price: 141.49), 0.93% below",12 days,140.5448,No Information,No Information,No Information,No Information,21.23%/8.06%/17.07%,"25.5%, 58.72%",8.9 months/1.2 month/5 months,2027-05-17/2026-06-17/2026-11-29,-8.15%,0.04%,-8.19%,0.28,0.13,No Target/167.1994/189.09/178.025/223.5359/232.9937/No EMA 200 Target,121.35/99.795/124.5998/No stop loss/No F-Track Level/No F-Track Level/128.26,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2021-02-14 (Price: 219.94)",2026-04-19 (Price: 141.55),2026-04-26 (Price: 142.82),19/12/12 days,0.04% below/0.93% below/0.93% below,2021-02-14 (Price: 219.94)/2026-04-26 (Price: 136.9),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"SFTBY, Long, 2026-04-26 (Price: 19.34)",No Exit Yet,"4.19%, 12 days","94.44%, Past 10 years, 18","Weekly, is CONFIRMED on 2026-04-24",Already confirmed,"2026-05-08 (Price: 20.15), 4.19% above",12 days,14.9,No Information,No Information,No Information,No Information,50.49%/7.64%/21.12%,"54.69%, 65.88%",8.4 months/28 days/2.5 months,2027-04-26/2026-06-05/2026-08-12,13.18%,12.28%,0.9%,0.65,0.57,22.5659/23.4246/21.24/No Horizontal Resistance/23.8631/28.656/No EMA 200 Target,10.91/4.205/18.3494/16.3581/No F-Track Level/No F-Track Level/14.06,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2025-11-02 (Price: 22.5)",2026-04-19 (Price: 14.74),2026-04-26 (Price: 19.34),19/12/12 days,36.7% above/4.19% above/4.19% above,2025-11-02 (Price: 22.5)/2026-04-26 (Price: 13.0),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"QQQ, Long, 2026-04-26 (Price: 663.88)",No Exit Yet,"7.13%, 12 days","88.89%, Past 10 years, 18","Weekly, is CONFIRMED on 2026-04-24",Already confirmed,"2026-05-08 (Price: 711.23), 7.13% above",12 days,648.04,No Information,No Information,No Information,No Information,12.09%/1.74%/6.41%,"10.15%, 35.46%",4.2 months/1.2 month/2.2 months,2026-10-25/2026-06-17/2026-07-30,7.81%,12.14%,-4.33%,0.34,0.81,750.7819/706.4347/990.68/No Horizontal Resistance/836.2536/910.0135/No EMA 200 Target,562.58/256.995/610.7303/563.3658/No F-Track Level/No F-Track Level/601.36,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2016-09-25 (Price: 119.22)",2026-04-26 (Price: 663.88),2026-04-24 (Price: 663.88),12/14/12 days,7.13% above/7.13% above/7.13% above,2016-09-25 (Price: 119.22)/2026-04-26 (Price: 649.2686),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"SOXX, Long, 2026-04-26 (Price: 461.6)",No Exit Yet,"12.72%, 12 days","86.96%, Past 10 years, 23","Weekly, is CONFIRMED on 2026-04-24",Already confirmed,"2026-05-08 (Price: 520.3), 12.72% above",12 days,417.495,No Information,No Information,No Information,No Information,11.22%/1.12%/7.1%,"19.87%, 44.93%",3.5 months/28 days/1.8 month,2026-09-25/2026-06-05/2026-07-13,9.82%,16.02%,-6.2%,0.2,0.86,507.8523/494.3736/720.01/No Horizontal Resistance/No Target/617.0719/No EMA 200 Target,323.48/110.475/301.3628/254.997/No F-Track Level/No F-Track Level/304.52,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2016-04-17 (Price: 30.9233)",2026-04-19 (Price: 415.71),2026-04-24 (Price: 461.6),19/14/12 days,25.16% above/12.72% above/12.72% above,2016-04-17 (Price: 30.9233)/2026-04-26 (Price: 399.6978),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MCY.NZ, Long, 2026-04-26 (Price: 6.72)",No Exit Yet,"1.19%, 12 days","100.0%, Past 10 years, 15","Weekly, is CONFIRMED on 2026-04-24",Already confirmed,"2026-05-08 (Price: 6.8), 1.19% above",12 days,6.58,No Information,No Information,No Information,No Information,5.77%/1.12%/3.47%,"-0.0%, 19.23%",1.1 year/1.4 month/6.7 months,2027-11-20/2026-06-25/2027-02-11,6.97%,5.69%,1.28%,0.65,0.29,7.2596/6.9532/6.86/7.072/7.8394/8.9737/No EMA 200 Target,6.17/5.13/6.4223/5.8309/No F-Track Level/No F-Track Level/6.44,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2025-09-14 (Price: 6.96)",2026-04-26 (Price: 6.72),2026-04-22 (Price: 6.6),12/16/12 days,1.19% above/3.03% above/1.19% above,2025-09-14 (Price: 6.96)/2026-04-26 (Price: 6.4173),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"NA.TO, Long, 2026-04-26 (Price: 203.68)",No Exit Yet,"2.04%, 12 days","100.0%, Past 10 years, 26","Weekly, is CONFIRMED on 2026-04-24",Already confirmed,"2026-05-08 (Price: 207.84), 2.04% above",12 days,202.76,No Information,No Information,No Information,No Information,14.7%/1.09%/5.71%,"-0.0%, 33.88%",10.7 months/28 days/3.2 months,2027-08-03/2026-06-05/2026-09-12,6.5%,7.95%,-1.45%,1.41,0.47,220.6262/215.3101/299.01/No Horizontal Resistance/207.1743/299.9136/No EMA 200 Target,162.25/82.9367/188.6608/134.0186/No F-Track Level/No F-Track Level/164.84,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"4, 2016-03-27 (Price: 44.79)",2026-04-19 (Price: 202.92),2026-04-24 (Price: 203.68),19/14/12 days,2.42% above/2.04% above/2.04% above,2016-03-27 (Price: 44.79)/2026-04-26 (Price: 199.9784),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"NOVA.F, Long, 2026-04-26 (Price: 35.1)",No Exit Yet,"10.88%, 12 days","100.0%, Past 10 years, 17","Weekly, is CONFIRMED on 2026-04-24",Already confirmed,"2026-05-08 (Price: 38.92), 10.88% above",12 days,34.12,No Information,No Information,No Information,No Information,21.11%/2.36%/10.96%,"-0.0%, 9.84%",6.1 months/1.2 month/2.7 months,2027-01-16/2026-06-17/2026-08-21,12.8%,7.07%,5.73%,1.33,0.37,41.4004/38.947/94.57/126.5/138.0871/146.706/43.39,31.2/No Horizontal Support/33.7767/28.7825/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"4, 2024-06-23 (Price: 134.2182)",2026-04-26 (Price: 35.1),2026-04-24 (Price: 35.1),12/14/12 days,10.88% above/10.88% above/10.88% above,2024-06-23 (Price: 134.2182)/2026-04-26 (Price: 33.237),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"ARM, Long, 2026-04-23 (Price: 204.61)",No Exit Yet,"4.23%, 15 days","85.71%, Past 4 years, 7","Daily, is CONFIRMED on 2026-04-23",Already confirmed,"2026-05-08 (Price: 213.27), 4.23% above",15 days,194.16,No Information,No Information,No Information,No Information,17.15%/3.03%/9.14%,"11.36%, 41.47%",1.8 month/10 days/25 days,2026-07-10/2026-05-07/2026-05-29,21.81%,36.96%,-15.15%,0.46,1.35,222.9431/223.3114/293.3/No Horizontal Resistance/209.6611/292.8214/No EMA 200 Target,114.38/165.49/155.9428/122.7432/No F-Track Level/No F-Track Level/139.36,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2023-09-29 (Price: 56.79)",2026-04-22 (Price: 196.57),2026-04-23 (Price: 204.61),16/15/15 days,8.5% above/4.23% above/4.23% above,2023-09-29 (Price: 56.79)/2026-04-23 (Price: 181.4271),No Information,No Information,No Information,No Information,No Information,No Information
