Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"CVS, Long, 2026-05-10 (Price: 90.55)",No Exit Yet,"7.29%, 4 days","70.0%, Past 10 years, 20","Weekly, is CONFIRMED on 2026-05-08",Already confirmed,"2026-05-14 (Price: 97.15), 7.29% above",4 days,82.3,No Information,No Information,No Information,No Information,No Information,18.35% above/11.21% above/7.29% above,17.29%/1.66%/10.0%,"11.34%, 34.7%",11.4 months/28 days/2.3 months,2027-09-17/2026-06-19/2026-08-17,3.99%,3.56%,0.43%,0.28,0.17,97.4318/99.605/93.79/106.045/116.3721/144.3517/No EMA 200 Target,70.08/58.425/90.5278/76.2419/No F-Track Level/No F-Track Level/76.18,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"EEM, Long, 2026-05-10 (Price: 67.94)",No Exit Yet,"-0.82%, 4 days","92.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2026-05-08",Already confirmed,"2026-05-14 (Price: 67.38), 0.82% below",4 days,64.47,No Information,No Information,No Information,No Information,No Information,5.07% above/0.82% below/0.82% below,11.23%/1.19%/4.0%,"20.12%, 35.1%",1.4 year/28 days/3.8 months,2028-05-07/2026-06-19/2026-10-22,3.13%,1.56%,1.57%,0.12,-0.02,71.6427/70.6576/87.5/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,55.2/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/55.94,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-05-10 (Price: 5.76)",No Exit Yet,"2.6%, 4 days","100.0%, Past 10 years, 20","Weekly, is CONFIRMED on 2026-05-08",Already confirmed,"2026-05-14 (Price: 5.91), 2.6% above",4 days,5.69,No Information,No Information,No Information,No Information,No Information,3.32% above/2.6% above/2.6% above,24.31%/3.73%/10.23%,"-0.0%, 22.1%",3.3 months/1.4 month/1.8 month,2026-09-30/2026-07-09/2026-07-27,11.03%,7.59%,3.44%,0.58,0.4,6.2761/6.3492/6.44/6.825/7.4565/8.4213/No EMA 200 Target,5.35/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.68,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"KXS.TO, Long, 2026-05-10 (Price: 158.73)",No Exit Yet,"-13.26%, 4 days","91.67%, Past 10 years, 12","Weekly, is CONFIRMED on 2026-05-08",Already confirmed,"2026-05-14 (Price: 137.69), 13.26% below",4 days,145.3,No Information,No Information,No Information,No Information,No Information,13.26% below/9.98% below/13.26% below,27.78%/4.77%/12.44%,"3.79%, 30.73%",6.1 months/1.2 month/3.5 months,2027-01-30/2026-07-01/2026-10-09,8.82%,15.1%,-6.28%,0.9,0.71,170.5395/178.476/190.96/209.885/256.6637/289.1348/164.72,123.77/118.35/151.1683/123.9058/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"NOVA.F, Long, 2026-05-10 (Price: 38.92)",No Exit Yet,"1.95%, 4 days","100.0%, Past 10 years, 17","Weekly, is CONFIRMED on 2026-05-08",Already confirmed,"2026-05-14 (Price: 39.68), 1.95% above",4 days,37.0,No Information,No Information,No Information,No Information,No Information,13.05% above/1.95% above/1.95% above,21.11%/2.36%/10.96%,"-0.0%, 9.84%",6.1 months/1.2 month/2.7 months,2027-01-30/2026-07-01/2026-09-04,12.8%,7.07%,5.73%,1.33,0.37,45.9061/43.1856/99.89/126.5/138.0871/146.706/42.48,31.2/No Horizontal Support/33.7767/28.7825/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"NVDA, Long, 2026-05-07 (Price: 211.5)",2026-05-13 (Price: 225.83),"6.78%, 6 days","91.67%, Past 4 years, 24","Daily, is CONFIRMED on 2026-05-07",Already confirmed,"2026-05-14 (Price: 235.74), 11.46% above",7 days,208.315,No Information,No Information,No Information,No Information,No Information,13.43% above/11.46% above/11.46% above,19.41%/2.96%/8.95%,"6.69%, 63.72%",1.4 month/6 days/12 days,2026-07-06/2026-05-15/2026-05-24,14.93%,46.02%,-31.09%,0.77,1.8,258.8337/230.4292/221.03/No Horizontal Resistance/239.8943/283.6698/No EMA 200 Target,196.5/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/184.51,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"TSLA, Long, 2026-05-07 (Price: 411.79)",2026-05-13 (Price: 445.27),"8.13%, 6 days","80.95%, Past 4 years, 21","Daily, is CONFIRMED on 2026-05-07",Already confirmed,"2026-05-14 (Price: 443.3), 7.65% above",7 days,407.52,No Information,No Information,No Information,No Information,No Information,11.18% above/7.65% above/7.65% above,36.18%/0.85%/13.28%,"33.47%, 65.02%",1.6 month/6 days/19 days,2026-07-15/2026-05-15/2026-06-03,29.12%,26.43%,2.69%,0.18,1.05,453.6279/466.4757/461.88/487.1467/541.282/564.9603/No EMA 200 Target,372.8/196.47/353.8797/223.4247/No F-Track Level/No F-Track Level/403.91,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"CVS, Long, 2026-05-07 (Price: 87.36)",2026-05-14 (Price: 97.15),"11.21%, 7 days","95.24%, Past 4 years, 21","Daily, is CONFIRMED on 2026-05-07",Already confirmed,"2026-05-14 (Price: 97.15), 11.21% above",7 days,87.0,No Information,No Information,No Information,No Information,No Information,20.4% above/11.21% above/11.21% above,8.82%/1.81%/4.98%,"3.79%, 26.0%",2.1 months/6 days/23 days,2026-08-06/2026-05-15/2026-06-09,15.11%,3.22%,11.89%,1.31,0.16,92.8287/91.7105/95.34/106.045/116.3721/144.3517/No EMA 200 Target,70.08/58.425/76.2419/70.3769/No F-Track Level/No F-Track Level/76.04,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
OSCILLATOR DELTA,"BRK-B, Long, 2026-05-07 (Price: 475.08)",2026-05-14 (Price: 484.06),"1.89%, 7 days","100.0%, Past 6 years, 18","Daily, is Confirmed on 2026-05-07",No Cancellation Possible,"2026-05-14 (Price: 484.06), 1.89% above",7 days,469.255,No Information,No Information,No Information,No Information,No Information,No Information,8.12%/0.15%/2.82%,"0.0%, 6.97%",3 months/5 days/1 month,2026-09-14/2026-05-14/2026-06-19,13.39%,12.19%,1.2%,1.06,0.86,500.6393/488.4773/536.84/512.2133/630.85/709.9376/489.82,No Recent Minima/268.082/449.7662/405.99/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
TRENDPULSE,"AAPL, Long, 2026-05-06 (Price: 287.51)",2026-05-13 (Price: 298.87),"3.95%, 7 days","88.46%, Past 4 years, 26","Daily, is CONFIRMED on 2026-05-06",Already confirmed,"2026-05-14 (Price: 298.21), 3.72% above",8 days,281.915,No Information,No Information,No Information,No Information,No Information,3.72% above/3.72% above/3.72% above,7.36%/0.65%/2.8%,"13.77%, 30.22%",3 months/6 days/18 days,2026-09-13/2026-05-14/2026-06-01,1.87%,16.62%,-14.75%,0.14,0.88,No Target/295.5603/293.62/No Horizontal Resistance/294.7231/309.0801/No EMA 200 Target,246.63/136.32/189.8723/119.0319/No F-Track Level/No F-Track Level/256.26,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"QQQ, Long, 2026-05-06 (Price: 695.77)",2026-05-13 (Price: 714.71),"2.72%, 7 days","75.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-05-06",Already confirmed,"2026-05-14 (Price: 719.79), 3.45% above",8 days,687.81,No Information,No Information,No Information,No Information,No Information,6.97% above/3.45% above/3.45% above,6.55%/0.6%/3.34%,"2.59%, 22.88%",27 days/6 days/13 days,2026-06-14/2026-05-14/2026-05-24,11.2%,13.97%,-2.77%,0.42,0.86,732.6458/719.0087/977.7/No Horizontal Resistance/836.2536/910.0135/No EMA 200 Target,558.28/256.995/610.7303/563.3658/No F-Track Level/No F-Track Level/605.9,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2026-05-06 (Price: 28599.1719)",2026-05-13 (Price: 29366.9434),"2.68%, 7 days","91.67%, Past 4 years, 24","Daily, is CONFIRMED on 2026-05-06",Already confirmed,"2026-05-14 (Price: 29580.2988), 3.43% above",8 days,28234.0215,No Information,No Information,No Information,No Information,No Information,5.59% above/3.43% above/3.43% above,6.54%/0.57%/3.5%,"2.59%, 22.93%",3.3 months/6 days/22 days,2026-09-26/2026-05-14/2026-06-06,11.76%,13.99%,-2.23%,1.07,0.85,29797.4772/29600.1429/40195.25/No Horizontal Resistance/33965.62/36701.6323/No EMA 200 Target,22953.38/10555.915/25025.4383/22796.2371/No F-Track Level/No F-Track Level/24898.46,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"000660.KS, Long, 2026-05-06 (Price: 1601000.0)",2026-05-14 (Price: 1970000.0),"23.05%, 8 days","100.0%, Past 4 years, 14","Daily, is CONFIRMED on 2026-05-06",Already confirmed,"2026-05-14 (Price: 1970000.0), 23.05% above",8 days,1590000.0,No Information,No Information,No Information,No Information,No Information,36.14% above/23.05% above/23.05% above,13.01%/3.54%/7.81%,"-0.0%, 25.91%",7.5 months/4 days/1.9 month,2027-03-27/2026-05-11/2026-07-27,18.31%,41.21%,-22.9%,1.91,1.75,1785435.2/1726038.1/2498000.0/No Horizontal Resistance/No Target/1674451.8/No EMA 200 Target,807000.0/96833.3333/1268276.0/1035951.0/No F-Track Level/No F-Track Level/636167.5,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
OSCILLATOR DELTA,"GLD, Long, 2026-05-06 (Price: 430.96)",2026-05-11 (Price: 434.65),"0.86%, 5 days","84.62%, Past 6 years, 13","Daily, is Confirmed on 2026-05-06",No Cancellation Possible,"2026-05-14 (Price: 427.21), 0.87% below",8 days,430.15,No Information,No Information,No Information,No Information,No Information,No Information,8.13%/0.35%/3.13%,"11.51%, 12.05%",2.7 months/7 days/26 days,2026-08-31/2026-05-16/2026-06-12,4.72%,11.73%,-7.01%,0.07,0.83,446.8193/444.449/452.51/No Horizontal Resistance/520.3579/624.146/No EMA 200 Target,No Recent Minima/150.8/424.4974/381.6561/No F-Track Level/No F-Track Level/396.87,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2026-05-04 (Price: 80.22)",2026-05-11 (Price: 82.0),"2.22%, 7 days","90.91%, Past 4 years, 33","Daily, is CONFIRMED on 2026-05-04",Already confirmed,"2026-05-14 (Price: 81.88), 2.07% above",10 days,79.31,No Information,No Information,No Information,No Information,No Information,24.63% above/2.07% above/2.07% above,9.61%/1.64%/5.04%,"19.0%, 30.91%",3.2 months/6 days/26 days,2026-09-20/2026-05-12/2026-06-10,16.85%,12.89%,3.96%,0.28,0.64,83.2283/84.2631/81.63/No Horizontal Resistance/No Target/83.2146/No EMA 200 Target,60.35/24.32/70.731/50.6117/No F-Track Level/No F-Track Level/66.64,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"NOVA.F, Long, 2026-05-04 (Price: 37.82)",2026-05-11 (Price: 39.12),"3.44%, 7 days","92.31%, Past 4 years, 13","Daily, is CONFIRMED on 2026-05-04",Already confirmed,"2026-05-14 (Price: 39.68), 4.92% above",10 days,37.0,No Information,No Information,No Information,No Information,No Information,10.1% above/4.92% above/4.92% above,12.24%/1.53%/7.14%,"11.07%, 36.03%",1 month/7 days/18 days,2026-06-16/2026-05-14/2026-05-30,12.13%,3.25%,8.88%,0.78,0.21,39.798/40.5203/43.71/126.5/138.0871/146.706/42.82,32.66/No Horizontal Support/33.7767/28.7825/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2026-05-01 (Price: 383.22)",2026-05-11 (Price: 386.77),"0.93%, 10 days","100.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-14 (Price: 397.17), 3.64% above",13 days,378.07,No Information,No Information,No Information,No Information,No Information,3.64% above/3.64% above/3.64% above,10.73%/0.12%/5.11%,"-0.0%, 25.37%",2.6 months/6 days/29 days,2026-08-21/2026-05-09/2026-06-12,19.91%,22.22%,-2.31%,1.44,1.16,No Target/402.8025/567.19/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,273.14/84.51/322.8294/285.4807/No F-Track Level/No F-Track Level/281.3,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"^TNX, Long, 2026-04-30 (Price: 4.39)",No Exit Yet,"1.62%, 14 days","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2026-04-30",Already confirmed,"2026-05-14 (Price: 4.461), 1.62% above",14 days,4.293,No Information,No Information,No Information,No Information,No Information,1.62% above/3.89% above/1.62% above,48.31%/4.17%/29.27%,"56.79%, 83.03%",1.4 year/4.1 months/6.5 months,2028-04-27/2026-10-23/2027-02-06,0.6%,-0.57%,1.17%,0.28,0.01,5.1986/5.675/4.64/4.6918/17.4008/18.8284/No EMA 200 Target,3.96/1.6875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/4.19,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"CVS, Long, 2026-04-29 (Price: 83.9)",2026-05-11 (Price: 92.22),"9.92%, 12 days","95.24%, Past 4 years, 21","Daily, is CONFIRMED on 2026-04-29",Already confirmed,"2026-05-14 (Price: 97.15), 15.79% above",15 days,81.22,No Information,No Information,No Information,No Information,No Information,23.98% above/15.79% above/15.79% above,8.82%/1.81%/4.98%,"3.79%, 26.0%",2.1 months/6 days/23 days,2026-07-29/2026-05-07/2026-06-01,15.11%,3.22%,11.89%,1.31,0.16,89.1521/88.0782/83.96/106.045/116.3721/144.3517/No EMA 200 Target,70.08/58.425/76.2419/70.3769/No F-Track Level/No F-Track Level/75.41,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"RY.TO, Long, 2026-04-28 (Price: 243.14)",2026-05-11 (Price: 247.37),"1.74%, 13 days","100.0%, Past 4 years, 19","Daily, is CONFIRMED on 2026-04-28",Already confirmed,"2026-05-14 (Price: 252.43), 3.82% above",16 days,241.26,No Information,No Information,No Information,No Information,No Information,4.84% above/3.82% above/3.82% above,3.61%/0.14%/1.7%,"-0.0%, 22.27%",4.1 months/4 days/18 days,2026-10-21/2026-05-03/2026-05-24,7.2%,13.15%,-5.95%,1.29,1.06,250.8719/247.2734/247.46/No Horizontal Resistance/339.4883/530.5093/No EMA 200 Target,239.56/118.8425/221.431/148.4673/No F-Track Level/No F-Track Level/214.73,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"GRANULES.NS, Long, 2026-04-28 (Price: 705.15)",2026-05-11 (Price: 755.6),"7.15%, 13 days","70.83%, Past 4 years, 24","Daily, is CONFIRMED on 2026-04-28",Already confirmed,"2026-05-14 (Price: 735.3), 4.28% above",16 days,696.0,No Information,No Information,No Information,No Information,No Information,4.28% above/4.28% above/4.28% above,9.57%/1.56%/4.34%,"15.65%, 34.75%",1.2 month/6 days/16 days,2026-06-19/2026-05-06/2026-05-21,5.43%,19.43%,-14.0%,-0.0,0.92,725.3878/735.7535/1046.04/No Horizontal Resistance/732.8952/884.591/No EMA 200 Target,554.35/229.525/696.635/643.2768/No F-Track Level/No F-Track Level/556.25,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"ARM, Long, 2026-04-23 (Price: 204.61)",2026-05-11 (Price: 212.65),"3.93%, 18 days","85.71%, Past 4 years, 7","Daily, is CONFIRMED on 2026-04-23",Already confirmed,"2026-05-14 (Price: 228.5), 11.68% above",21 days,194.16,No Information,No Information,No Information,No Information,No Information,16.24% above/11.68% above/11.68% above,17.15%/3.03%/9.14%,"11.36%, 41.47%",1.8 month/10 days/25 days,2026-07-10/2026-05-07/2026-05-29,21.81%,36.96%,-15.15%,0.46,1.35,222.9431/223.3114/293.3/No Horizontal Resistance/209.6611/292.8214/No EMA 200 Target,114.38/165.49/155.9428/122.7432/No F-Track Level/No F-Track Level/139.36,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
PULSEGAUGE,"BTI, Long, 2026-04-23 (Price: 57.28)",2026-05-13 (Price: 65.35),"14.09%, 20 days","78.57%, Past 25 years, 14","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-14 (Price: 66.7), 16.45% above",21 days,57.05,No Information,No Information,No Information,No Information,No Information,No Information,16.61%/15.25%/15.73%,"25.39%, 28.78%",1.8 year/2.3 months/7.3 months,2028-11-16/2026-07-31/2027-03-06,5.58%,5.81%,-0.23%,0.28,-0.2,58.3683/66.2901/82.226/59.135/82.226/92.0468/No EMA 200 Target,56.68/28.5067/52.4418/49.3734/No F-Track Level/No F-Track Level/56.92,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"NVO, Long, 2026-04-23 (Price: 38.52)",2026-05-11 (Price: 46.4),"20.46%, 18 days","73.68%, Past 25 years, 19","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-14 (Price: 45.8), 18.9% above",21 days,40.51,No Information,No Information,No Information,No Information,No Information,No Information,25.44%/19.64%/20.92%,"35.5%, 38.06%",11.8 months/2 months/6.1 months,2027-09-17/2026-07-18/2027-01-13,5.17%,9.21%,-4.04%,0.21,-0.06,39.3906/46.5784/157.4212/139.01/157.4212/No Next Fib Ext/49.16,36.04/No Horizontal Support/37.3162/32.5538/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
PULSEGAUGE,"PPL.TO, Long, 2026-04-23 (Price: 59.18)",2026-05-14 (Price: 66.72),"12.74%, 21 days","83.33%, Past 22 years, 12","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-14 (Price: 66.72), 12.74% above",21 days,58.26,No Information,No Information,No Information,No Information,No Information,No Information,19.97%/17.44%/18.29%,"37.24%, 34.14%",1.6 year/2.8 months/10.8 months,2028-08-04/2026-08-22/2027-08-05,5.75%,5.24%,0.51%,0.3,-0.17,59.5351/70.004/65.6559/59.5/65.6559/68.3455/No EMA 200 Target,58.17/37.49/56.5867/51.3443/No F-Track Level/No F-Track Level/55.98,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
TRENDPULSE,"NVDA, Long, 2026-04-20 (Price: 202.06)",2026-05-12 (Price: 220.78),"9.26%, 22 days","91.67%, Past 4 years, 24","Daily, is CONFIRMED on 2026-04-20",Already confirmed,"2026-05-14 (Price: 235.74), 16.67% above",24 days,199.98,No Information,No Information,No Information,No Information,No Information,16.67% above/16.67% above/16.67% above,19.41%/2.96%/8.95%,"6.69%, 63.72%",1.4 month/6 days/12 days,2026-06-19/2026-04-28/2026-05-07,14.93%,46.02%,-31.09%,0.77,1.8,247.281/220.1444/205.92/No Horizontal Resistance/239.8943/283.6698/No EMA 200 Target,165.17/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/182.0,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"RY.TO, Long, 2026-04-20 (Price: 245.85)",2026-05-12 (Price: 249.87),"1.64%, 22 days","100.0%, Past 4 years, 19","Daily, is CONFIRMED on 2026-04-20",Already confirmed,"2026-05-14 (Price: 252.43), 2.68% above",24 days,244.5,No Information,No Information,No Information,No Information,No Information,4.7% above/2.68% above/2.68% above,3.61%/0.14%/1.7%,"-0.0%, 22.27%",4.1 months/4 days/18 days,2026-10-13/2026-04-25/2026-05-16,7.2%,13.15%,-5.95%,1.29,1.06,253.668/250.0294/251.8/No Horizontal Resistance/339.4883/530.5093/No EMA 200 Target,218.5/118.8425/221.431/148.4673/No F-Track Level/No F-Track Level/212.91,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
OSCILLATOR DELTA,"NAUKRI.NS, Long, 2026-04-16 (Price: 1047.7)",2026-05-12 (Price: 930.9),"-11.15%, 26 days","88.24%, Past 6 years, 17","Daily, is Confirmed on 2026-04-16",No Cancellation Possible,"2026-05-14 (Price: 937.75), 10.49% below",28 days,1033.05,No Information,No Information,No Information,No Information,No Information,No Information,12.76%/0.42%/5.85%,"11.11%, 12.89%",2.4 months/4 days/20 days,2026-07-29/2026-04-21/2026-05-14,13.92%,7.62%,6.3%,0.53,0.39,1138.1165/1108.9905/1100.09/1483.595/2223.4618/2377.3661/1244.46,No Recent Minima/662.12/920.5126/832.4874/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
DELTADRIFT,"ATM.NZ, Long, 2026-04-16 (Price: 9.5)",2026-05-12 (Price: 7.7),"-18.95%, 26 days","76.92%, Past 4 years, 13","Daily, was CONFIRMED on 2026-04-16",Already confirmed,"2026-05-14 (Price: 7.48), 21.26% below",28 days,9.43,No Information,No Information,No Information,No Information,No Information,No Information,8.79%/3.28%/5.69%,"14.37%, 14.37%",2.5 months/2 days/19 days,2026-08-02/2026-04-18/2026-05-13,6.2%,0.65%,5.55%,0.16,0.11,10.1052/10.0405/10.07/10.965/21.86/25.8879/10.2,9.4/5.292/9.2893/8.6495/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
TRENDPULSE,"ASML, Long, 2026-04-09 (Price: 1448.64)",2026-05-11 (Price: 1565.8101),"8.09%, 1.1 month","82.35%, Past 4 years, 17","Daily, is CONFIRMED on 2026-04-09",Already confirmed,"2026-05-14 (Price: 1584.51), 9.38% above",1.2 month,1412.12,No Information,No Information,No Information,No Information,No Information,21.28% above/9.38% above/9.38% above,21.88%/0.41%/8.76%,"34.28%, 51.77%",3.8 months/7 days/1 month,2026-09-21/2026-04-19/2026-05-22,11.58%,20.1%,-8.52%,0.12,0.9,1508.0342/1575.5409/1507.79/No Horizontal Resistance/1508.8624/1630.5302/No EMA 200 Target,1253.96/576.784/1338.7292/1224.19/No F-Track Level/No F-Track Level/1064.22,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
OSCILLATOR DELTA,"IHI, Long, 2026-04-01 (Price: 53.43)",2026-05-11 (Price: 47.55),"-11.01%, 1.3 month","94.44%, Past 6 years, 18","Daily, is Confirmed on 2026-04-01",No Cancellation Possible,"2026-05-14 (Price: 48.76), 8.74% below",1.4 month,53.54,No Information,No Information,No Information,No Information,No Information,No Information,4.11%/0.05%/1.47%,"10.0%, 10.0%",4.9 months/3 days/22 days,2026-10-30/2026-04-05/2026-05-02,5.78%,1.49%,4.29%,0.18,-0.03,53.9483/54.2154/57.17/65.682/68.9264/76.3906/59.16,No Recent Minima/46.725/46.1919/36.8936/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
SIGMASHELL,"AVGO, Long, 2026-04-01 (Price: 313.49)",2026-05-11 (Price: 428.43),"36.66%, 1.3 month","100.0%, Past 5 years, 7","Daily, was CONFIRMED on 2026-04-01",Already confirmed,"2026-05-14 (Price: 439.79), 40.29% above",1.4 month,313.365,"-3.06, 76.39%",No Information,No Information,No Information,No Information,No Information,66.15%/7.36%/28.41%,"-0.0%, 41.48%",10.4 months/1.2 month/3.6 months,2027-06-26/2026-05-23/2026-09-04,42.34%,26.18%,16.16%,1.11,1.2,329.9169/402.5525/441.6812/No Horizontal Resistance/441.6812/687.2138/346.21,293.41/64.6905/289.9336/196.1486/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
SIGMASHELL,"NVO, Long, 2026-03-24 (Price: 36.89)",2026-05-14 (Price: 45.8),"24.15%, 1.7 month","73.33%, Past 5 years, 15","Daily, was CONFIRMED on 2026-03-24",Already confirmed,"2026-05-14 (Price: 45.8), 24.15% above",1.7 month,36.85,"-3.76, 75.0%",No Information,No Information,No Information,No Information,No Information,22.75%/0.61%/12.66%,"46.11%, 59.83%",6.4 months/1.4 month/3 months,2026-12-27/2026-05-23/2026-08-01,-6.92%,8.96%,-15.88%,-0.11,0.46,37.8565/41.5603/157.4212/139.01/157.4212/No Next Fib Ext/49.16,36.53/No Horizontal Support/32.5538/28.0896/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
BASELINEDIVERGENCE,"MAZDOCK.NS, Long, 2026-03-15 (Price: 2328.0)",2026-05-14 (Price: 2522.8),"8.37%, 2 months","85.0%, Past 5 years, 60","Weekly, was CONFIRMED on 2026-03-15",Already confirmed,"2026-05-14 (Price: 2522.8), 8.37% above",2 months,2488.3999,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,170.26%/0.38%/58.89%,"6.25%, 28.55%",7.7 months/2.1 months/4.2 months,2027-02-12/2026-06-14/2026-09-13,92.6%,54.38%,38.22%,0.78,2.08,3476.4024/3698.9592/4295.3759/2588.15/4295.3759/5655.9245/2600.87,2224.9/112.6583/1843.1138/1261.1932/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
