Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"CNU.NZ, Long, 2026-05-05 (Price: 10.15)",No Exit Yet,"-0.2%, 3 days","75.0%, Past 4 years, 24","Daily, is CONFIRMED on 2026-05-05",Already confirmed,"2026-05-08 (Price: 10.13), 0.2% below",3 days,10.11,No Information,No Information,No Information,No Information,No Information,1.1% above/0.2% below/0.2% below,6.8%/0.41%/2.7%,"11.84%, 19.63%",3.4 months/7 days/1.3 month,2026-09-29/2026-05-15/2026-06-30,1.27%,3.95%,-2.68%,-0.12,0.17,10.5276/10.424/12.24/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,9.34/6.0983/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/9.37,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2026-05-04 (Price: 80.22)",No Exit Yet,"4.84%, 4 days","90.91%, Past 4 years, 33","Daily, is CONFIRMED on 2026-05-04",Already confirmed,"2026-05-08 (Price: 84.1), 4.84% above",4 days,79.31,No Information,No Information,No Information,No Information,No Information,28.01% above/4.84% above/4.84% above,9.61%/1.64%/5.04%,"19.0%, 30.91%",3.2 months/6 days/26 days,2026-09-20/2026-05-12/2026-06-10,16.85%,12.89%,3.96%,0.28,0.64,83.2283/84.2631/81.63/No Horizontal Resistance/No Target/83.2146/No EMA 200 Target,60.35/24.32/70.731/50.6117/No F-Track Level/No F-Track Level/66.64,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"NOVA.F, Long, 2026-05-04 (Price: 37.82)",No Exit Yet,"2.91%, 4 days","92.31%, Past 4 years, 13","Daily, is CONFIRMED on 2026-05-04",Already confirmed,"2026-05-08 (Price: 38.92), 2.91% above",4 days,37.0,No Information,No Information,No Information,No Information,No Information,7.99% above/2.91% above/2.91% above,12.24%/1.53%/7.14%,"11.07%, 36.03%",1 month/7 days/18 days,2026-06-16/2026-05-14/2026-05-30,12.13%,3.25%,8.88%,0.78,0.21,39.798/40.5203/43.71/126.5/138.0871/146.706/42.82,32.66/No Horizontal Support/33.7767/28.7825/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2026-05-03 (Price: 268.26)",No Exit Yet,"1.65%, 5 days","88.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-08 (Price: 272.68), 1.65% above",5 days,263.425,No Information,No Information,No Information,No Information,No Information,8.83% above/1.65% above/1.65% above,22.98%/2.35%/10.1%,"25.73%, 54.83%",1.1 year/28 days/4.9 months,2027-11-27/2026-06-12/2026-12-01,8.88%,16.61%,-7.73%,0.22,0.84,290.0427/295.3543/274.06/No Horizontal Resistance/317.6152/339.3352/No EMA 200 Target,198.79/86.995/231.81/213.1321/No F-Track Level/No F-Track Level/227.38,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"RINF, Long, 2026-05-03 (Price: 32.56)",No Exit Yet,"-0.02%, 5 days","90.0%, Past 10 years, 10","Weekly, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-08 (Price: 32.555), 0.02% below",5 days,32.25,No Information,No Information,No Information,No Information,No Information,0.91% above/0.43% above/0.02% below,4.91%/1.48%/3.43%,"20.02%, 29.23%",10.7 months/1.2 month/5.6 months,2027-08-10/2026-06-24/2027-01-01,0.41%,-0.95%,1.36%,-0.17,-0.45,33.0614/33.6768/34.71/35.1525/41.8158/48.2716/No EMA 200 Target,31.79/28.7133/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/32.38,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-05-03 (Price: 5.72)",No Exit Yet,"0.7%, 5 days","100.0%, Past 10 years, 20","Weekly, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-08 (Price: 5.76), 0.7% above",5 days,5.59,No Information,No Information,No Information,No Information,No Information,3.97% above/0.7% above/0.7% above,24.31%/3.73%/10.23%,"-0.0%, 22.1%",3.3 months/1.4 month/1.8 month,2026-09-23/2026-07-02/2026-07-20,11.03%,7.59%,3.44%,0.58,0.4,6.2325/6.3052/6.42/6.825/7.4565/8.4213/No EMA 200 Target,5.35/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.67,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"GRANULES.NS, Long, 2026-05-03 (Price: 701.0)",No Exit Yet,"7.41%, 5 days","72.73%, Past 10 years, 33","Weekly, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-08 (Price: 752.95), 7.41% above",5 days,690.0,No Information,No Information,No Information,No Information,No Information,9.21% above/7.41% above/7.41% above,47.31%/2.41%/11.99%,"22.94%, 56.91%",4.9 months/1.2 month/2.1 months,2026-12-01/2026-06-24/2026-08-02,16.43%,22.66%,-6.23%,0.14,0.98,849.0512/785.0499/1038.26/No Horizontal Resistance/732.8952/884.591/No EMA 200 Target,562.2/229.525/696.635/643.2768/No F-Track Level/No F-Track Level/558.35,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
TRENDPULSE,"PPL.TO, Long, 2026-05-03 (Price: 63.2)",No Exit Yet,"-0.98%, 5 days","83.33%, Past 10 years, 18","Weekly, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-08 (Price: 62.58), 0.98% below",5 days,59.37,No Information,No Information,No Information,No Information,No Information,5.55% above/0.98% below/0.98% below,8.32%/2.92%/5.56%,"31.85%, 56.46%",2.3 years/1.2 month/9.5 months,2029-08-12/2026-06-24/2027-06-19,2.46%,4.73%,-2.27%,-0.09,0.23,66.2083/66.7139/65.2/No Horizontal Resistance/65.6559/68.3455/No EMA 200 Target,58.17/37.49/56.5867/51.3443/No F-Track Level/No F-Track Level/55.41,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets)
BASELINEDIVERGENCE,"^GSPC, Long, 2026-05-03 (Price: 7230.1201)",No Exit Yet,"2.33%, 5 days","83.53%, Past 10 years, 85","Weekly, was CONFIRMED on 2026-05-03",Already confirmed,"2026-05-08 (Price: 7398.9302), 2.33% above",5 days,7152.7202,No Information,"^DJI, Normal Case",No Information,No Information,No Information,No Information,21.88%/0.33%/6.65%,"14.2%, 31.81%",9.8 months/2.1 months/4.2 months,2027-07-02/2026-08-02/2026-11-01,14.58%,9.27%,5.31%,0.52,0.62,7817.2059/7710.9231/9765.5661/No Horizontal Resistance/9765.5661/10911.139/No EMA 200 Target,6368.85/4128.7074/6767.7249/6316.2337/No F-Track Level/No F-Track Level/6753.41,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
BASELINEDIVERGENCE,"MAZDOCK.NS, Long, 2026-05-03 (Price: 2738.0)",No Exit Yet,"-2.95%, 5 days","85.0%, Past 5 years, 60","Weekly, was CONFIRMED on 2026-05-03",Already confirmed,"2026-05-08 (Price: 2657.3), 2.95% below",5 days,2690.0,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,170.26%/0.38%/58.89%,"6.25%, 28.55%",7.7 months/2.1 months/4.2 months,2027-04-02/2026-08-02/2026-11-01,92.6%,54.38%,38.22%,0.78,2.08,4088.6554/4350.4082/4314.534/No Horizontal Resistance/4314.534/5706.0825/No EMA 200 Target,2162.9/112.6583/1843.1138/1261.1932/No F-Track Level/No F-Track Level/2611.06,54.55%/33/2.9 months (Across ALL Assets),70.5%/522/3.5 months (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2026-05-01 (Price: 78.36)",2026-05-07 (Price: 83.08),"6.02%, 6 days","90.91%, Past 4 years, 33","Daily, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-08 (Price: 84.1), 7.33% above",7 days,71.66,No Information,No Information,No Information,No Information,No Information,30.83% above/7.33% above/7.33% above,9.61%/1.64%/5.04%,"19.0%, 30.91%",3.2 months/6 days/26 days,2026-09-17/2026-05-09/2026-06-07,16.85%,12.89%,3.96%,0.28,0.64,81.2985/82.3093/80.89/No Horizontal Resistance/79.9248/83.2146/No EMA 200 Target,60.35/24.32/70.731/50.6117/No F-Track Level/No F-Track Level/66.5,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"NVO, Long, 2026-05-01 (Price: 43.88)",2026-05-08 (Price: 46.07),"4.99%, 7 days","85.71%, Past 4 years, 14","Daily, is CONFIRMED on 2026-05-01",Already confirmed,"2026-05-08 (Price: 46.07), 4.99% above",7 days,43.31,No Information,No Information,No Information,No Information,No Information,9.12% above/4.99% above/4.99% above,9.26%/2.25%/4.62%,"19.24%, 37.28%",1.6 month/4 days/16 days,2026-07-09/2026-05-06/2026-05-24,4.86%,4.34%,0.52%,0.1,0.25,46.0038/45.9073/51.4/139.01/157.4212/211.8775/50.08,38.52/No Horizontal Support/37.3162/32.5538/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
DELTADRIFT,"WPM.TO, Long, 2026-05-01 (Price: 170.85)",2026-05-06 (Price: 183.43),"7.36%, 5 days","76.92%, Past 4 years, 13","Daily, was CONFIRMED on 2026-05-01",Already confirmed,"2026-05-08 (Price: 189.94), 11.17% above",7 days,170.43,No Information,No Information,No Information,No Information,No Information,No Information,11.19%/1.64%/4.97%,"11.96%, 12.04%",29 days/1 day/10 days,2026-06-12/2026-05-02/2026-05-15,5.72%,17.71%,-11.99%,0.14,0.89,181.1864/179.3412/180.26/No Horizontal Resistance/235.0118/253.398/No EMA 200 Target,170.84/52.782/158.548/146.049/No F-Track Level/No F-Track Level/164.68,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
TRENDPULSE,"^TNX, Long, 2026-04-30 (Price: 4.39)",No Exit Yet,"-0.59%, 8 days","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2026-04-30",Already confirmed,"2026-05-08 (Price: 4.364), 0.59% below",8 days,4.293,No Information,No Information,No Information,No Information,No Information,0.59% below/1.63% above/0.59% below,48.31%/4.17%/29.27%,"56.79%, 83.03%",1.4 year/4.1 months/6.5 months,2028-04-27/2026-10-23/2027-02-06,0.6%,-0.57%,1.17%,0.28,0.01,5.1986/5.675/4.64/4.6918/17.4008/18.8284/No EMA 200 Target,3.96/1.6875/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/4.19,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets)
TRENDPULSE,"QQQ, Long, 2026-04-30 (Price: 667.74)",2026-05-06 (Price: 695.77),"4.2%, 6 days","75.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-04-30",Already confirmed,"2026-05-08 (Price: 711.23), 6.51% above",8 days,665.31,No Information,No Information,No Information,No Information,No Information,8.16% above/6.51% above/6.51% above,6.55%/0.6%/3.34%,"2.59%, 22.88%",27 days/6 days/13 days,2026-06-08/2026-05-08/2026-05-18,11.2%,13.97%,-2.77%,0.42,0.86,703.1302/690.0425/766.27/No Horizontal Resistance/836.2536/910.0135/No EMA 200 Target,558.28/256.995/610.7303/563.3658/No F-Track Level/No F-Track Level/603.5,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2026-04-30 (Price: 27452.1191)",2026-05-06 (Price: 28599.1719),"4.18%, 6 days","91.67%, Past 4 years, 24","Daily, is CONFIRMED on 2026-04-30",Already confirmed,"2026-05-08 (Price: 29234.9941), 6.49% above",8 days,27328.9863,No Information,No Information,No Information,No Information,No Information,8.16% above/6.49% above/6.49% above,6.54%/0.57%/3.5%,"2.59%, 22.93%",3.3 months/6 days/22 days,2026-09-20/2026-05-08/2026-05-31,11.76%,13.99%,-2.23%,1.07,0.85,28602.3629/28412.9433/31508.81/No Horizontal Resistance/33965.62/36701.6323/No EMA 200 Target,22953.38/10555.915/25025.4383/22796.2371/No F-Track Level/No F-Track Level/24799.75,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"2807.HK, Long, 2026-04-30 (Price: 60.94)",2026-05-07 (Price: 65.3),"7.15%, 7 days","93.33%, Past 4 years, 15","Daily, is CONFIRMED on 2026-04-30",Already confirmed,"2026-05-08 (Price: 65.96), 8.24% above",8 days,60.56,No Information,No Information,No Information,No Information,No Information,9.5% above/8.24% above/8.24% above,36.62%/1.62%/8.3%,"1.56%, 38.74%",4.5 months/6 days/1.1 month,2026-11-11/2026-05-08/2026-06-16,12.55%,2.95%,9.6%,0.74,0.18,65.9249/65.998/66.23/68.95/70.5889/81.716/No EMA 200 Target,54.2/35.45/58.164/55.3226/No F-Track Level/No F-Track Level/58.32,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
DELTADRIFT,"MCD, Long, 2026-04-30 (Price: 293.59)",2026-05-08 (Price: 275.75),"-6.08%, 8 days","70.59%, Past 4 years, 17","Daily, was CONFIRMED on 2026-04-30",Already confirmed,"2026-05-08 (Price: 275.75), 6.08% below",8 days,290.55,No Information,No Information,No Information,No Information,No Information,No Information,4.76%/1.35%/2.71%,"6.54%, 6.94%",13 days/1 day/7 days,2026-05-18/2026-05-01/2026-05-10,3.8%,2.75%,1.05%,0.03,0.06,312.3798/301.5463/306.96/321.444/370.0426/590.3302/309.11,290.08/230.37/254.2758/233.8976/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
TRENDPULSE,"RELIANCE.NS, Long, 2026-04-29 (Price: 1425.4)",2026-05-07 (Price: 1436.2),"0.76%, 8 days","88.89%, Past 4 years, 27","Daily, is CONFIRMED on 2026-04-29",Already confirmed,"2026-05-08 (Price: 1435.2), 0.69% above",9 days,1392.0,No Information,No Information,No Information,No Information,No Information,3.33% above/0.69% above/0.69% above,10.65%/0.45%/3.44%,"13.97%, 27.42%",5.7 months/7 days/1.3 month,2027-01-01/2026-05-09/2026-06-24,4.24%,9.08%,-4.84%,0.3,0.51,1467.4493/1474.4338/1518.7/1610.3/1879.7264/2065.5547/1436.69,1304.6/1024.7604/1375.0525/1288.3015/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
OSCILLATOR DELTA,"MX.TO, Long, 2026-04-28 (Price: 82.7)",2026-05-07 (Price: 83.8),"1.33%, 9 days","86.96%, Past 6 years, 23","Daily, is Confirmed on 2026-04-28",No Cancellation Possible,"2026-05-08 (Price: 82.38), 0.39% below",10 days,83.46,No Information,No Information,No Information,No Information,No Information,No Information,11.79%/0.26%/5.04%,"15.96%, 16.64%",2.7 months/3 days/15 days,2026-08-23/2026-05-02/2026-05-19,12.58%,17.97%,-5.39%,0.31,0.79,94.2532/86.8681/90.97/No Horizontal Resistance/104.8718/111.623/No EMA 200 Target,No Recent Minima/38.425/80.4508/69.4599/No F-Track Level/No F-Track Level/60.84,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
TRENDPULSE,"QQQ, Long, 2026-04-27 (Price: 664.23)",2026-05-06 (Price: 695.77),"4.75%, 9 days","75.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-04-27",Already confirmed,"2026-05-08 (Price: 711.23), 7.08% above",11 days,663.385,No Information,No Information,No Information,No Information,No Information,9.18% above/7.08% above/7.08% above,6.55%/0.6%/3.34%,"2.59%, 22.88%",27 days/6 days/13 days,2026-06-05/2026-05-05/2026-05-15,11.2%,13.97%,-2.77%,0.42,0.86,699.4342/686.4153/760.66/No Horizontal Resistance/836.2536/910.0135/No EMA 200 Target,558.28/256.995/610.7303/563.3658/No F-Track Level/No F-Track Level/601.9,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"^NDX, Long, 2026-04-27 (Price: 27305.6777)",2026-05-06 (Price: 28599.1719),"4.74%, 9 days","91.67%, Past 4 years, 24","Daily, is CONFIRMED on 2026-04-27",Already confirmed,"2026-05-08 (Price: 29234.9941), 7.07% above",11 days,27278.2754,No Information,No Information,No Information,No Information,No Information,9.16% above/7.07% above/7.07% above,6.54%/0.57%/3.5%,"2.59%, 22.93%",3.3 months/6 days/22 days,2026-09-17/2026-05-05/2026-05-28,11.76%,13.99%,-2.23%,1.07,0.85,28449.7856/28261.3764/31274.5/No Horizontal Resistance/33965.62/36701.6323/No EMA 200 Target,22953.38/10555.915/25025.4383/22796.2371/No F-Track Level/No F-Track Level/24734.01,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"TD, Long, 2026-04-27 (Price: 105.64)",2026-05-06 (Price: 108.6),"2.8%, 9 days","92.86%, Past 4 years, 28","Daily, is CONFIRMED on 2026-04-27",Already confirmed,"2026-05-08 (Price: 107.46), 1.72% above",11 days,105.19,No Information,No Information,No Information,No Information,No Information,2.31% above/1.72% above/1.72% above,8.73%/0.22%/2.84%,"7.15%, 16.74%",3.3 months/6 days/18 days,2026-09-17/2026-05-05/2026-05-23,11.87%,11.96%,-0.09%,0.53,0.75,112.1686/108.6402/134.7/No Horizontal Resistance/115.2091/125.1041/No EMA 200 Target,91.37/54.526/97.2953/75.6865/No F-Track Level/No F-Track Level/86.62,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"IBIT, Long, 2026-04-23 (Price: 44.05)",2026-05-06 (Price: 46.19),"4.86%, 13 days","100.0%, Past 4 years, 8","Daily, is CONFIRMED on 2026-04-23",Already confirmed,"2026-05-08 (Price: 45.45), 3.18% above",15 days,43.982,No Information,No Information,No Information,No Information,No Information,6.92% above/3.18% above/3.18% above,7.07%/4.18%/5.87%,"-0.0%, 8.48%",1.8 month/6 days/23 days,2026-07-10/2026-05-01/2026-05-26,32.48%,18.15%,14.33%,1.51,0.79,49.3977/46.6357/45.27/70.855/88.9078/123.2518/53.99,37.4/41.99/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"MCY.NZ, Long, 2026-04-23 (Price: 6.67)",2026-05-06 (Price: 6.8),"1.95%, 13 days","92.68%, Past 4 years, 41","Daily, is CONFIRMED on 2026-04-23",Already confirmed,"2026-05-08 (Price: 6.8), 1.95% above",15 days,6.6,No Information,No Information,No Information,No Information,No Information,3.03% above/1.95% above/1.95% above,7.72%/1.3%/3.76%,"5.1%, 16.49%",4.9 months/4 days/1.2 month,2026-11-21/2026-04-28/2026-06-14,16.69%,4.55%,12.14%,0.91,0.23,6.8574/6.9208/7.02/7.072/7.8394/8.9737/No EMA 200 Target,6.45/5.13/6.4223/5.8309/No F-Track Level/No F-Track Level/6.43,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"BDGI.TO, Long, 2026-04-23 (Price: 64.16)",2026-05-06 (Price: 83.81),"30.63%, 13 days","90.91%, Past 4 years, 33","Daily, is CONFIRMED on 2026-04-23",Already confirmed,"2026-05-08 (Price: 84.1), 31.08% above",15 days,64.06,No Information,No Information,No Information,No Information,No Information,34.24% above/31.08% above/31.08% above,9.61%/1.64%/5.04%,"19.0%, 30.91%",3.2 months/6 days/26 days,2026-09-09/2026-05-01/2026-05-30,16.85%,12.89%,3.96%,0.28,0.64,66.566/67.3937/75.21/No Horizontal Resistance/79.9248/84.3122/66.02,60.35/24.32/58.0566/53.241/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
PULSEGAUGE,"NOVA.F, Long, 2026-04-23 (Price: 32.66)",2026-05-06 (Price: 39.32),"20.39%, 13 days","80.0%, Past 20 years, 15","Weekly, was CONFIRMED on 2026-04-23",No Cancellation Possible,"2026-05-08 (Price: 38.92), 19.17% above",15 days,34.12,No Information,No Information,No Information,No Information,No Information,No Information,39.56%/19.8%/22.3%,"34.96%, 37.68%",1.8 year/16 days/6.7 months,2028-11-16/2026-05-16/2027-02-08,8.66%,10.15%,-1.49%,0.42,-0.04,33.8782/39.9432/138.0871/126.5/138.0871/146.706/42.48,31.2/No Horizontal Support/28.7825/27.6391/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,67.21%/61/6.6 months (Across ALL Assets),73.72%/331/5.3 months (Across ALL Assets)
TRENDPULSE,"MCY.NZ, Long, 2026-04-14 (Price: 6.6)",2026-05-06 (Price: 6.8),"3.03%, 22 days","92.68%, Past 4 years, 41","Daily, is CONFIRMED on 2026-04-14",Already confirmed,"2026-05-08 (Price: 6.8), 3.03% above",24 days,6.55,No Information,No Information,No Information,No Information,No Information,3.82% above/3.03% above/3.03% above,7.72%/1.3%/3.76%,"5.1%, 16.49%",4.9 months/4 days/1.2 month,2026-11-12/2026-04-19/2026-06-05,16.69%,4.55%,12.14%,0.91,0.23,6.7855/6.8482/6.98/7.072/7.8394/8.9737/No EMA 200 Target,6.19/5.13/6.4223/5.8309/No F-Track Level/No F-Track Level/6.42,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
DELTADRIFT,"SJ.TO, Long, 2026-04-10 (Price: 85.89)",2026-05-06 (Price: 77.01),"-10.34%, 26 days","75.0%, Past 4 years, 8","Daily, was CONFIRMED on 2026-04-10",Already confirmed,"2026-05-08 (Price: 71.28), 17.01% below",28 days,87.17,No Information,No Information,No Information,No Information,No Information,No Information,4.21%/1.58%/2.82%,"16.04%, 17.5%",23 days/1 day/6 days,2026-05-13/2026-04-11/2026-04-18,1.72%,7.05%,-5.33%,-0.14,0.37,90.3735/88.3121/89.34/No Horizontal Resistance/95.0177/123.2166/No EMA 200 Target,85.13/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/85.24,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
TRENDPULSE,"WMT, Long, 2026-04-09 (Price: 129.13)",2026-05-06 (Price: 130.08),"0.74%, 27 days","96.43%, Past 4 years, 28","Daily, is CONFIRMED on 2026-04-09",Already confirmed,"2026-05-08 (Price: 130.43), 1.01% above",29 days,127.09,No Information,No Information,No Information,No Information,No Information,2.49% above/1.01% above/1.01% above,7.6%/0.71%/3.42%,"14.39%, 26.01%",3 months/6 days/24 days,2026-08-17/2026-04-17/2026-05-13,14.57%,14.59%,-0.02%,0.57,0.94,135.4961/133.5462/132.47/No Horizontal Resistance/137.8139/No Next Fib Ext/No EMA 200 Target,119.02/45.0344/85.5556/53.2582/No F-Track Level/No F-Track Level/109.87,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"RELIANCE.NS, Long, 2026-03-23 (Price: 1407.8)",2026-05-07 (Price: 1436.2),"2.02%, 1.5 month","88.89%, Past 4 years, 27","Daily, is CONFIRMED on 2026-03-23",Already confirmed,"2026-05-08 (Price: 1435.2), 1.95% above",1.5 month,1400.0,No Information,No Information,No Information,No Information,No Information,3.64% above/1.95% above/1.95% above,10.65%/0.45%/3.44%,"13.97%, 27.42%",5.7 months/7 days/1.3 month,2026-11-25/2026-04-02/2026-05-18,4.24%,9.08%,-4.84%,0.3,0.51,1449.3301/1456.2283/1530.2/1610.3/1879.7264/2065.5547/1448.89,1345.0/1024.7604/1375.0525/1288.3015/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
SIGMASHELL,"GNE.NZ, Long, 2026-03-13 (Price: 2.16)",2026-05-06 (Price: 2.48),"14.81%, 1.8 month","84.62%, Past 5 years, 13","Daily, was CONFIRMED on 2026-03-13",Already confirmed,"2026-05-08 (Price: 2.46), 13.89% above",1.9 month,2.15,"-3.09, 100.0%",No Information,No Information,No Information,No Information,No Information,12.81%/0.2%/6.28%,"2.82%, 16.21%",4.9 months/1.3 month/2.7 months,2026-10-11/2026-05-08/2026-07-08,14.62%,2.22%,12.4%,0.73,0.06,2.1924/2.2956/No Target/3.575/No Next Fib Ext/No Next Fib Ext/2.38,2.12/2.0733/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,68.18%/44/3.8 months (Across ALL Assets),69.36%/297/3.8 months (Across ALL Assets)
FRACTAL TRACK,"TWR.NZ, Long, 2026-03-08 (Price: 1.835)",2026-05-08 (Price: 2.12),"15.53%, 2 months","90.0%, Past 20 years, 10","Weekly, was CONFIRMED on 2026-03-08",Already confirmed,"2026-05-08 (Price: 2.12), 15.53% above",2 months,1.855,No Information,No Information,No Information,"23.66% (Price: 1.7809), 19.04% above, Upmove Bounce Back","2023-05-14 (Price: 0.6222), 2026-01-18 (Price: 2.14)",No Information,18.37%/16.07%/17.2%,"2.24%, 69.4%",3.7 years/2.6 months/2.3 years,2031-06-19/2026-06-28/2029-06-17,3.92%,-1.33%,5.25%,0.1,-0.06,2.0431/2.1506/2.75/No Horizontal Resistance/7.3695/7.9211/1.86,1.35/0.6472/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,89.09%/55/1.4 year (Across ALL Assets),61.63%/172/7.4 months (Across ALL Assets)
